framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,512,512,0.66822
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,1024,1024,1.30524
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,2048,2048,2.6084699999999996
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,4096,4096,5.18058
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,7168,7168,9.52377
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,256,256,0.64883
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,512,512,0.9424
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,1024,1024,1.7478399999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,2048,2048,3.4635
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,4096,4096,7.03308
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,7168,7168,12.172799999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,float16,16384,8192,8192,13.91601
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.0127
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01268
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.01282
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.013609999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.01477
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.01654
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.01709
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.01988
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.02215
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.01343
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01349
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.01383
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.01452
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.0157
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.01729
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.0181
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.02105
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.02339
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.01629
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01645
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.016640000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.01747
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.01865
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.020309999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.02088
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.023829999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.027239999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.01375
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01446
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.01531
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.01722
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.021079999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.02658
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.02842
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.03799
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.04237
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.016649999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01714
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.01823
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.0202
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.023829999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.03409
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.037090000000000005
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.0479
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.06092
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.01645
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01731
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.019059999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.02296
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.03309
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.05004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.05353
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.07356
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.09131
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.01726
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.01808
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.02002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.02422
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.036469999999999995
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.054009999999999996
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.05853
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.07923000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.10184
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.02019
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.02111
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.023010000000000003
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.03003
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.04844
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.07169
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.07847
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.10898999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.14298
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,256,256,0.02094
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,512,512,0.02238
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,1024,1024,0.02493
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,2048,2048,0.03797
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,4096,4096,0.05904
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,7168,7168,0.08946
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,8192,8192,0.09906000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,12288,12288,0.14103
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,1,16384,16384,0.18622
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.013
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.01306
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.01316
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.013980000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.01523
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.017079999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.01773
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.019989999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.0223
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.013789999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.014029999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.01427
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.015
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.01617
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.0181
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.018690000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.021070000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.023309999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.016460000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.01669
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.017
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.01762
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.01887
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.02075
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.02132
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.023710000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.02606
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.01421
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.01489
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.01576
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.01762
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.02145
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.027239999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.02975
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.03791
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.04258
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.01697
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.01746
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.01847
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.02028
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.02416
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.03473
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.03842
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.047810000000000005
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.060700000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.01591
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.016739999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.018510000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.02224
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.03289
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.051
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.05318
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.07231
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.09239
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.01746
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.01832
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.0202
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.024149999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.0365
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.05547
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.05907
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.08056999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.10305
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.02091
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.02172
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.02373
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.03275
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.04938
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.07221
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.07919
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.10884999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.14314
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,256,256,0.02025
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,512,512,0.02172
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,1024,1024,0.02478
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,2048,2048,0.03803
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,4096,4096,0.05837
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,7168,7168,0.08973
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,8192,8192,0.09981
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,12288,12288,0.14125
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,2,16384,16384,0.18613
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.013519999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.013439999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.013619999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.01444
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.015609999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.01759
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.01819
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.02061
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.02284
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.013560000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.013550000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.013800000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.01452
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.01584
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.01781
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.01839
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.021
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.02332
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.01706
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.01724
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.01745
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.018170000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.019309999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.0213
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.02199
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.02442
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.02926
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.01385
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.0143
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.0156
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.01731
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.021079999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.026879999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.02881
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.0385
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.04341
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.01761
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.01815
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.019030000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.02088
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.02523
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.03511
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.03893
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.0485
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.06174
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.01747
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.01815
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.01991
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.023690000000000003
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.03448
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.05155
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.054920000000000004
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.07363
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.0928
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.01771
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.01865
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.020460000000000002
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.02514
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.0385
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.055229999999999994
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.05995
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.08036
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.1032
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.02112
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.02191
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.02395
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.0313
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.049479999999999996
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.0723
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.07987000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.10976000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.14408
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,256,256,0.02174
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,512,512,0.023129999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,1024,1024,0.026199999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,2048,2048,0.038759999999999996
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,4096,4096,0.05994
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,7168,7168,0.09117
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,8192,8192,0.10044
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,12288,12288,0.14254
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,4,16384,16384,0.18713999999999997
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,256,256,0.013609999999999999
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,512,512,0.013619999999999998
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,1024,1024,0.013730000000000001
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,2048,2048,0.0146
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,4096,4096,0.01575
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,7168,7168,0.01778
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,8192,8192,0.01837
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,12288,12288,0.02097
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,16384,16384,0.02309
vllm-ascend,0.18.0,Ascend 910B,gemm,vllm_ascend_default,sq,8,256,256,0.01401
