OP State,Accelerator Core,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Average Duration(us),Op Type,Batch,Seq Len,Num Heads,Num KV Heads,Head Size
dynamic,AI_CORE,"32,40,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,40,128",DT_BF16,ND,117.71,attention_generation,32,8192,40,1,128
dynamic,AI_CORE,"32,40,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,40,128",DT_BF16,ND,618.36,attention_generation,32,8192,40,4,128
dynamic,AI_CORE,"32,40,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,40,128",DT_BF16,ND,1102.85,attention_generation,32,8192,40,8,128
dynamic,AI_CORE,"32,64,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,64,128",DT_BF16,ND,140.36,attention_generation,32,8192,64,1,128
dynamic,AI_CORE,"32,64,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,64,128",DT_BF16,ND,630.16,attention_generation,32,8192,64,4,128
dynamic,AI_CORE,"32,64,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,64,128",DT_BF16,ND,1116.53,attention_generation,32,8192,64,8,128
dynamic,AI_CORE,"32,8,128;4096,128,1024;4096,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,8,128",DT_BF16,ND,1908.98,attention_generation,32,16384,8,0,128
dynamic,AI_CORE,"32,8,128;4096,128,128;4096,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,8,128",DT_BF16,ND,287.85,attention_generation,32,16384,8,1,128
dynamic,AI_CORE,"32,8,128;4096,128,512;4096,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,8,128",DT_BF16,ND,1168.34,attention_generation,32,16384,8,4,128
dynamic,AI_CORE,"32,8,128;4096,128,1024;4096,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,8,128",DT_BF16,ND,1912.85,attention_generation,32,16384,8,8,128
dynamic,AI_CORE,"32,16,128;4096,128,128;4096,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,16,128",DT_BF16,ND,289.93,attention_generation,32,16384,16,1,128
dynamic,AI_CORE,"32,16,128;4096,128,512;4096,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,16,128",DT_BF16,ND,1170.00,attention_generation,32,16384,16,4,128
dynamic,AI_CORE,"32,16,128;4096,128,1024;4096,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,16,128",DT_BF16,ND,2137.49,attention_generation,32,16384,16,8,128
dynamic,AI_CORE,"32,32,128;4096,128,128;4096,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,32,128",DT_BF16,ND,267.50,attention_generation,32,16384,32,1,128
dynamic,AI_CORE,"32,32,128;4096,128,512;4096,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,32,128",DT_BF16,ND,1175.94,attention_generation,32,16384,32,4,128
dynamic,AI_CORE,"32,32,128;4096,128,1024;4096,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,32,128",DT_BF16,ND,2141.07,attention_generation,32,16384,32,8,128
dynamic,AI_CORE,"32,40,128;4096,128,128;4096,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,40,128",DT_BF16,ND,302.10,attention_generation,32,16384,40,1,128
dynamic,AI_CORE,"32,40,128;4096,128,512;4096,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,40,128",DT_BF16,ND,1176.77,attention_generation,32,16384,40,4,128
dynamic,AI_CORE,"32,40,128;4096,128,1024;4096,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,40,128",DT_BF16,ND,2144.30,attention_generation,32,16384,40,8,128
dynamic,AI_CORE,"32,64,128;4096,128,128;4096,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,64,128",DT_BF16,ND,327.34,attention_generation,32,16384,64,1,128
dynamic,AI_CORE,"32,64,128;4096,128,512;4096,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,64,128",DT_BF16,ND,1193.29,attention_generation,32,16384,64,4,128
dynamic,AI_CORE,"32,64,128;4096,128,1024;4096,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"32,64,128",DT_BF16,ND,2156.69,attention_generation,32,16384,64,8,128
dynamic,AI_CORE,"64,8,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,93.75,attention_generation,64,128,8,0,128
dynamic,AI_CORE,"64,8,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,58.65,attention_generation,64,128,8,1,128
dynamic,AI_CORE,"64,8,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,76.69,attention_generation,64,128,8,4,128
dynamic,AI_CORE,"64,8,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,93.71,attention_generation,64,128,8,8,128
dynamic,AI_CORE,"64,16,128;64,128,2048;64,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,135.84,attention_generation,64,128,16,0,128
dynamic,AI_CORE,"64,16,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,59.05,attention_generation,64,128,16,1,128
dynamic,AI_CORE,"64,16,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,77.66,attention_generation,64,128,16,4,128
dynamic,AI_CORE,"64,16,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,100.71,attention_generation,64,128,16,8,128
dynamic,AI_CORE,"64,32,128;64,128,4096;64,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,224.64,attention_generation,64,128,32,0,128
dynamic,AI_CORE,"64,32,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,69.50,attention_generation,64,128,32,1,128
dynamic,AI_CORE,"64,32,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,88.52,attention_generation,64,128,32,4,128
dynamic,AI_CORE,"64,32,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,111.27,attention_generation,64,128,32,8,128
dynamic,AI_CORE,"64,40,128;64,128,5120;64,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,265.49,attention_generation,64,128,40,0,128
dynamic,AI_CORE,"64,40,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,70.24,attention_generation,64,128,40,1,128
dynamic,AI_CORE,"64,40,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,88.23,attention_generation,64,128,40,4,128
dynamic,AI_CORE,"64,40,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,112.18,attention_generation,64,128,40,8,128
dynamic,AI_CORE,"64,64,128;64,128,8192;64,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,392.98,attention_generation,64,128,64,0,128
dynamic,AI_CORE,"64,64,128;64,128,128;64,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,72.02,attention_generation,64,128,64,1,128
dynamic,AI_CORE,"64,64,128;64,128,512;64,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,85.88,attention_generation,64,128,64,4,128
dynamic,AI_CORE,"64,64,128;64,128,1024;64,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,112.99,attention_generation,64,128,64,8,128
dynamic,AI_CORE,"64,8,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,95.47,attention_generation,64,256,8,0,128
dynamic,AI_CORE,"64,8,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,58.43,attention_generation,64,256,8,1,128
dynamic,AI_CORE,"64,8,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,78.93,attention_generation,64,256,8,4,128
dynamic,AI_CORE,"64,8,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,95.63,attention_generation,64,256,8,8,128
dynamic,AI_CORE,"64,16,128;128,128,2048;128,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,139.87,attention_generation,64,256,16,0,128
dynamic,AI_CORE,"64,16,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,59.70,attention_generation,64,256,16,1,128
dynamic,AI_CORE,"64,16,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,79.19,attention_generation,64,256,16,4,128
dynamic,AI_CORE,"64,16,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,108.10,attention_generation,64,256,16,8,128
dynamic,AI_CORE,"64,32,128;128,128,4096;128,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,279.69,attention_generation,64,256,32,0,128
dynamic,AI_CORE,"64,32,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,70.54,attention_generation,64,256,32,1,128
dynamic,AI_CORE,"64,32,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,89.70,attention_generation,64,256,32,4,128
dynamic,AI_CORE,"64,32,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,119.41,attention_generation,64,256,32,8,128
dynamic,AI_CORE,"64,40,128;128,128,5120;128,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,342.96,attention_generation,64,256,40,0,128
dynamic,AI_CORE,"64,40,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,70.90,attention_generation,64,256,40,1,128
dynamic,AI_CORE,"64,40,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,89.98,attention_generation,64,256,40,4,128
dynamic,AI_CORE,"64,40,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,120.19,attention_generation,64,256,40,8,128
dynamic,AI_CORE,"64,64,128;128,128,8192;128,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,534.43,attention_generation,64,256,64,0,128
dynamic,AI_CORE,"64,64,128;128,128,128;128,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,74.50,attention_generation,64,256,64,1,128
dynamic,AI_CORE,"64,64,128;128,128,512;128,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,92.55,attention_generation,64,256,64,4,128
dynamic,AI_CORE,"64,64,128;128,128,1024;128,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,119.89,attention_generation,64,256,64,8,128
dynamic,AI_CORE,"64,8,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,106.06,attention_generation,64,512,8,0,128
dynamic,AI_CORE,"64,8,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,59.24,attention_generation,64,512,8,1,128
dynamic,AI_CORE,"64,8,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,84.88,attention_generation,64,512,8,4,128
dynamic,AI_CORE,"64,8,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,103.68,attention_generation,64,512,8,8,128
dynamic,AI_CORE,"64,16,128;256,128,2048;256,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,256.66,attention_generation,64,512,16,0,128
dynamic,AI_CORE,"64,16,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,62.85,attention_generation,64,512,16,1,128
dynamic,AI_CORE,"64,16,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,88.10,attention_generation,64,512,16,4,128
dynamic,AI_CORE,"64,16,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,123.97,attention_generation,64,512,16,8,128
dynamic,AI_CORE,"64,32,128;256,128,4096;256,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,508.66,attention_generation,64,512,32,0,128
dynamic,AI_CORE,"64,32,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,72.90,attention_generation,64,512,32,1,128
dynamic,AI_CORE,"64,32,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,97.43,attention_generation,64,512,32,4,128
dynamic,AI_CORE,"64,32,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,133.65,attention_generation,64,512,32,8,128
dynamic,AI_CORE,"64,40,128;256,128,5120;256,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,650.76,attention_generation,64,512,40,0,128
dynamic,AI_CORE,"64,40,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,73.32,attention_generation,64,512,40,1,128
dynamic,AI_CORE,"64,40,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,97.93,attention_generation,64,512,40,4,128
dynamic,AI_CORE,"64,40,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,134.48,attention_generation,64,512,40,8,128
dynamic,AI_CORE,"64,64,128;256,128,8192;256,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,1022.91,attention_generation,64,512,64,0,128
dynamic,AI_CORE,"64,64,128;256,128,128;256,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,74.83,attention_generation,64,512,64,1,128
dynamic,AI_CORE,"64,64,128;256,128,512;256,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,102.56,attention_generation,64,512,64,4,128
dynamic,AI_CORE,"64,64,128;256,128,1024;256,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,136.88,attention_generation,64,512,64,8,128
dynamic,AI_CORE,"64,8,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,261.21,attention_generation,64,1024,8,0,128
dynamic,AI_CORE,"64,8,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,62.69,attention_generation,64,1024,8,1,128
dynamic,AI_CORE,"64,8,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,106.48,attention_generation,64,1024,8,4,128
dynamic,AI_CORE,"64,8,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,263.36,attention_generation,64,1024,8,8,128
dynamic,AI_CORE,"64,16,128;512,128,2048;512,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,496.16,attention_generation,64,1024,16,0,128
dynamic,AI_CORE,"64,16,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,64.08,attention_generation,64,1024,16,1,128
dynamic,AI_CORE,"64,16,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,110.34,attention_generation,64,1024,16,4,128
dynamic,AI_CORE,"64,16,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,324.64,attention_generation,64,1024,16,8,128
dynamic,AI_CORE,"64,32,128;512,128,4096;512,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,980.89,attention_generation,64,1024,32,0,128
dynamic,AI_CORE,"64,32,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,76.16,attention_generation,64,1024,32,1,128
dynamic,AI_CORE,"64,32,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,119.42,attention_generation,64,1024,32,4,128
dynamic,AI_CORE,"64,32,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,328.47,attention_generation,64,1024,32,8,128
dynamic,AI_CORE,"64,40,128;512,128,5120;512,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,1279.68,attention_generation,64,1024,40,0,128
dynamic,AI_CORE,"64,40,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,77.49,attention_generation,64,1024,40,1,128
dynamic,AI_CORE,"64,40,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,120.18,attention_generation,64,1024,40,4,128
dynamic,AI_CORE,"64,40,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,315.61,attention_generation,64,1024,40,8,128
dynamic,AI_CORE,"64,64,128;512,128,8192;512,128,8192",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,2082.74,attention_generation,64,1024,64,0,128
dynamic,AI_CORE,"64,64,128;512,128,128;512,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,83.47,attention_generation,64,1024,64,1,128
dynamic,AI_CORE,"64,64,128;512,128,512;512,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,123.01,attention_generation,64,1024,64,4,128
dynamic,AI_CORE,"64,64,128;512,128,1024;512,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,334.84,attention_generation,64,1024,64,8,128
dynamic,AI_CORE,"64,8,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,499.64,attention_generation,64,2048,8,0,128
dynamic,AI_CORE,"64,8,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,80.63,attention_generation,64,2048,8,1,128
dynamic,AI_CORE,"64,8,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,325.73,attention_generation,64,2048,8,4,128
dynamic,AI_CORE,"64,8,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,497.44,attention_generation,64,2048,8,8,128
dynamic,AI_CORE,"64,16,128;1024,128,2048;1024,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,966.30,attention_generation,64,2048,16,0,128
dynamic,AI_CORE,"64,16,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,82.92,attention_generation,64,2048,16,1,128
dynamic,AI_CORE,"64,16,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,322.09,attention_generation,64,2048,16,4,128
dynamic,AI_CORE,"64,16,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,597.76,attention_generation,64,2048,16,8,128
dynamic,AI_CORE,"64,32,128;1024,128,4096;1024,128,4096",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,1907.65,attention_generation,64,2048,32,0,128
dynamic,AI_CORE,"64,32,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,94.78,attention_generation,64,2048,32,1,128
dynamic,AI_CORE,"64,32,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,339.77,attention_generation,64,2048,32,4,128
dynamic,AI_CORE,"64,32,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,610.72,attention_generation,64,2048,32,8,128
dynamic,AI_CORE,"64,40,128;1024,128,5120;1024,128,5120",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,2509.06,attention_generation,64,2048,40,0,128
dynamic,AI_CORE,"64,40,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,96.23,attention_generation,64,2048,40,1,128
dynamic,AI_CORE,"64,40,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,337.92,attention_generation,64,2048,40,4,128
dynamic,AI_CORE,"64,40,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,609.96,attention_generation,64,2048,40,8,128
dynamic,AI_CORE,"64,64,128;1024,128,128;1024,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,102.32,attention_generation,64,2048,64,1,128
dynamic,AI_CORE,"64,64,128;1024,128,512;1024,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,344.30,attention_generation,64,2048,64,4,128
dynamic,AI_CORE,"64,64,128;1024,128,1024;1024,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,613.25,attention_generation,64,2048,64,8,128
dynamic,AI_CORE,"64,8,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,970.63,attention_generation,64,4096,8,0,128
dynamic,AI_CORE,"64,8,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,105.27,attention_generation,64,4096,8,1,128
dynamic,AI_CORE,"64,8,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,582.03,attention_generation,64,4096,8,4,128
dynamic,AI_CORE,"64,8,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,8,128",DT_BF16,ND,969.15,attention_generation,64,4096,8,8,128
dynamic,AI_CORE,"64,16,128;2048,128,2048;2048,128,2048",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,1892.19,attention_generation,64,4096,16,0,128
dynamic,AI_CORE,"64,16,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,107.13,attention_generation,64,4096,16,1,128
dynamic,AI_CORE,"64,16,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,583.55,attention_generation,64,4096,16,4,128
dynamic,AI_CORE,"64,16,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,16,128",DT_BF16,ND,1111.32,attention_generation,64,4096,16,8,128
dynamic,AI_CORE,"64,32,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,118.57,attention_generation,64,4096,32,1,128
dynamic,AI_CORE,"64,32,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,598.13,attention_generation,64,4096,32,4,128
dynamic,AI_CORE,"64,32,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,32,128",DT_BF16,ND,1127.00,attention_generation,64,4096,32,8,128
dynamic,AI_CORE,"64,40,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,122.55,attention_generation,64,4096,40,1,128
dynamic,AI_CORE,"64,40,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,597.11,attention_generation,64,4096,40,4,128
dynamic,AI_CORE,"64,40,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,40,128",DT_BF16,ND,1128.42,attention_generation,64,4096,40,8,128
dynamic,AI_CORE,"64,64,128;2048,128,128;2048,128,128",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,131.11,attention_generation,64,4096,64,1,128
dynamic,AI_CORE,"64,64,128;2048,128,512;2048,128,512",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,599.37,attention_generation,64,4096,64,4,128
dynamic,AI_CORE,"64,64,128;2048,128,1024;2048,128,1024",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,"64,64,128",DT_BF16,ND,1134.13,attention_generation,64,4096,64,8,128
