run,phase,isl,tp,dp,ep,rank,op_type,input_shapes,count,min_us,avg_us,median_us,max_us
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"1860,2048;8,2048,6144;;8,6144;;;;8;1860",1,170.86,170.86,170.86,170.86
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"1868,2048;8,2048,6144;;8,6144;;;;8;1868",1,167.12,167.12,167.12,167.12
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"1905,2048;8,2048,6144;;8,6144;;;;8;1905",1,157.56,157.56,157.56,157.56
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2016,2048;8,2048,6144;;8,6144;;;;8;2016",1,162.86,162.86,162.86,162.86
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2117,2048;8,2048,6144;;8,6144;;;;8;2117",1,165.10,165.10,165.10,165.10
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2135,2048;8,2048,6144;;8,6144;;;;8;2135",1,167.32,167.32,167.32,167.32
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2144,2048;8,2048,6144;;8,6144;;;;8;2144",1,175.12,175.12,175.12,175.12
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2200,2048;8,2048,6144;;8,6144;;;;8;2200",1,169.86,169.86,169.86,169.86
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2214,2048;8,2048,6144;;8,6144;;;;8;2214",1,167.50,167.50,167.50,167.50
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2230,2048;8,2048,6144;;8,6144;;;;8;2230",1,153.40,153.40,153.40,153.40
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2379,2048;8,2048,6144;;8,6144;;;;8;2379",1,176.96,176.96,176.96,176.96
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmul,"2461,2048;8,2048,6144;;8,6144;;;;8;2461",1,173.42,173.42,173.42,173.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1714,6144;8,128,384,16,32;8,4096;1714;8",1,382.27,382.27,382.27,382.27
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1730,6144;8,128,384,16,32;8,4096;1730;8",1,393.41,393.41,393.41,393.41
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1764,6144;8,128,384,16,32;8,4096;1764;8",1,404.85,404.85,404.85,404.85
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1785,6144;8,128,384,16,32;8,4096;1785;8",1,317.26,317.26,317.26,317.26
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1806,6144;8,128,384,16,32;8,4096;1806;8",1,405.33,405.33,405.33,405.33
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1858,6144;8,128,384,16,32;8,4096;1858;8",1,398.85,398.85,398.85,398.85
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1860,6144;8,128,384,16,32;8,4096;1860;8",1,401.81,401.81,401.81,401.81
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1868,6144;8,128,384,16,32;8,4096;1868;8",1,401.01,401.01,401.01,401.01
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"1905,6144;8,128,384,16,32;8,4096;1905;8",1,405.13,405.13,405.13,405.13
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2016,6144;8,128,384,16,32;8,4096;2016;8",1,414.29,414.29,414.29,414.29
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2117,6144;8,128,384,16,32;8,4096;2117;8",1,414.39,414.39,414.39,414.39
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2135,6144;8,128,384,16,32;8,4096;2135;8",1,363.11,363.11,363.11,363.11
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2144,6144;8,128,384,16,32;8,4096;2144;8",1,446.03,446.03,446.03,446.03
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2200,6144;8,128,384,16,32;8,4096;2200;8",1,425.39,425.39,425.39,425.39
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2214,6144;8,128,384,16,32;8,4096;2214;8",1,445.11,445.11,445.11,445.11
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2230,6144;8,128,384,16,32;8,4096;2230;8",1,389.19,389.19,389.19,389.19
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2379,6144;8,128,384,16,32;8,4096;2379;8",1,463.39,463.39,463.39,463.39
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,GroupedMatmulSwigluQuant,"2461,6144;8,128,384,16,32;8,4096;2461;8",1,422.41,422.41,422.41,422.41
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,HistogramV2,"256,8;;",18,18.38,19.03,18.84,20.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Index,"202752,64;1;2;4096",48,40.52,42.59,42.31,51.94
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Index,"4096,6144;1;2;1",32,7.24,9.21,9.57,10.04
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Index,"4096,6144;1;2;1365",3,32.86,56.85,68.72,68.96
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Index,4096;1;1;1,16,9.14,9.53,9.51,9.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Index,4096;1;1;1365,1,14.08,14.08,14.08,14.08
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,IndexFill,"1,1;1;",7,28.86,29.81,30.00,30.52
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,IndexFill,"1,1;;",1,31.34,31.34,31.34,31.34
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,IndexPutV2,4096;1;1;1;1,8,9.50,9.61,9.58,9.80
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,InterleaveRope,"256,64,1,64;256,1,1,64;256,1,1,64",640,21.94,23.59,23.40,27.22
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,KvRmsNormRopeCache,"256,1,1,576;512;256,1,1,64;256,1,1,64;256;1678,128,1,64;1678,128,1,512;;;;;",640,13.48,14.69,14.36,26.00
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,LayerNormV3,"256,128;128;128",640,17.76,21.26,21.20,27.64
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Less,"1,1;",8,3.18,3.30,3.30,3.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Less,4096;,27,3.94,4.20,4.18,4.64
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,LightningIndexer,"256,32,128;1678,128,1,128;256,32;1;1;1,1584",640,25.10,208.42,168.34,441.51
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Log,"1,154880",8,6.98,10.54,8.60,16.76
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,LogicalAnd,"1,1;1,1",8,1.78,1.91,1.88,2.08
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,LogicalAnd,4096;4096,27,1.48,1.82,1.82,2.26
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,LogicalNot,4096,27,1.54,1.67,1.64,1.96
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MaskedFill,"1,154880;1,154880;",8,8.94,16.90,11.25,33.84
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MaskedFill,1;1;,16,1.58,2.11,2.12,2.74
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MaskedFill,"4096,6144;4096,1;",27,146.68,169.79,169.38,191.82
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV2,"1,6144;9680,6144",24,134.92,177.91,175.78,208.16
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV2,"256,12288;6144,12288",18,262.22,273.65,275.06,285.17
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV2,"256,6144;128,6144",640,11.62,14.36,14.38,15.56
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV2,"256,6144;256,6144",693,15.38,19.82,19.36,29.72
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV2,"256,6144;32,6144",640,9.74,12.57,12.76,17.00
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV2,"256,6144;6144,6144",18,112.56,124.15,124.35,137.32
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MatMulV3,"1365,6144;9680,6144",2,629.87,648.51,648.51,667.15
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MemSet,N/A,18,16.52,16.71,16.68,16.96
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeGatingTopK,"256,256;256",693,20.46,23.26,22.94,28.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1714,1;1714",1,29.08,29.08,29.08,29.08
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1714,6144;1714",1,36.46,36.46,36.46,36.46
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1730,1;1730",1,30.02,30.02,30.02,30.02
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1730,6144;1730",1,37.12,37.12,37.12,37.12
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1764,1;1764",1,28.76,28.76,28.76,28.76
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1764,6144;1764",1,36.26,36.26,36.26,36.26
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1785,1;1785",1,28.98,28.98,28.98,28.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1785,6144;1785",1,38.36,38.36,38.36,38.36
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1806,1;1806",1,29.20,29.20,29.20,29.20
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1806,6144;1806",1,36.00,36.00,36.00,36.00
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1858,1;1858",1,27.94,27.94,27.94,27.94
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1858,6144;1858",1,35.96,35.96,35.96,35.96
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1860,1;1860",1,28.32,28.32,28.32,28.32
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1860,6144;1860",1,34.06,34.06,34.06,34.06
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1868,1;1868",1,27.88,27.88,27.88,27.88
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1868,6144;1868",1,35.08,35.08,35.08,35.08
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1905,1;1905",1,31.42,31.42,31.42,31.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"1905,6144;1905",1,37.00,37.00,37.00,37.00
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2016,1;2016",1,28.94,28.94,28.94,28.94
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2016,6144;2016",1,35.46,35.46,35.46,35.46
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2117,1;2117",1,31.32,31.32,31.32,31.32
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2117,6144;2117",1,37.72,37.72,37.72,37.72
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2135,1;2135",1,30.40,30.40,30.40,30.40
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2135,6144;2135",1,40.26,40.26,40.26,40.26
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2144,1;2144",1,31.62,31.62,31.62,31.62
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2144,6144;2144",1,38.80,38.80,38.80,38.80
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2200,1;2200",1,33.36,33.36,33.36,33.36
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2200,6144;2200",1,36.26,36.26,36.26,36.26
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2214,1;2214",1,33.62,33.62,33.62,33.62
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2214,6144;2214",1,40.06,40.06,40.06,40.06
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2230,1;2230",1,32.18,32.18,32.18,32.18
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2230,6144;2230",1,36.92,36.92,36.92,36.92
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2379,1;2379",1,33.40,33.40,33.40,33.40
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2379,6144;2379",1,40.42,40.42,40.42,40.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2461,1;2461",1,30.02,30.02,30.02,30.02
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"2461,6144;2461",1,36.52,36.52,36.52,36.52
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenPermute,"256,6144;256,8",18,27.58,29.76,29.22,33.62
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1714,6144;1714;",1,26.32,26.32,26.32,26.32
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1730,6144;1730;",1,23.54,23.54,23.54,23.54
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1764,6144;1764;",1,26.22,26.22,26.22,26.22
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1785,6144;1785;",1,24.46,24.46,24.46,24.46
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1806,6144;1806;",1,26.88,26.88,26.88,26.88
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1858,6144;1858;",1,25.62,25.62,25.62,25.62
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1860,6144;1860;",1,26.42,26.42,26.42,26.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1868,6144;1868;",1,35.26,35.26,35.26,35.26
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"1905,6144;1905;",1,26.98,26.98,26.98,26.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2016,6144;2016;",1,26.24,26.24,26.24,26.24
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2048,6144;2048;256,8",18,23.44,26.68,25.08,35.10
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2117,6144;2117;",1,37.58,37.58,37.58,37.58
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2135,6144;2135;",1,27.06,27.06,27.06,27.06
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2144,6144;2144;",1,27.64,27.64,27.64,27.64
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2200,6144;2200;",1,27.86,27.86,27.86,27.86
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2214,6144;2214;",1,33.64,33.64,33.64,33.64
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2230,6144;2230;",1,26.66,26.66,26.66,26.66
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2379,6144;2379;",1,27.76,27.76,27.76,27.76
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,MoeTokenUnpermute,"2461,6144;2461;",1,28.98,28.98,28.98,28.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Mul,"1,154880;",8,7.20,11.99,8.89,22.78
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Mul,1;,8,1.46,1.79,1.76,2.04
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Mul,4096;,27,5.84,5.99,5.96,6.38
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Mul,4096;4096,27,6.06,6.27,6.24,6.78
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Muls,"256,6144",693,8.82,9.06,8.98,9.60
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Neg,"1,154880",8,6.72,407.62,57.05,1564.31
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,NotEqual,"1,1;",8,1.74,1.89,1.84,2.12
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,NotEqual,1;,8,2.24,2.57,2.55,3.00
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,OneSideCommAicpuInit,N/A,1,25.46,25.46,25.46,25.46
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"256,2048;128,128,16,32;4096;4096",640,25.94,34.06,34.22,41.38
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"256,2048;192,128,16,32;6144;256",693,30.94,38.72,37.40,199.66
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"256,2048;512,128,16,32;16384;16384",640,54.26,85.78,85.66,114.16
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"256,6144;128,384,16,32;4096;256",693,52.84,2473.22,2175.38,14772.10
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"256,6144;82,384,16,32;2624;2624",640,32.58,34.69,34.52,38.52
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"4096,1024;192,64,16,32;6144;6144",640,136.34,141.68,141.58,149.02
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"4096,6144;48,384,16,32;1536;4096",27,143.36,147.60,147.60,151.06
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,QuantBatchMatmulV3,"4096,768;192,48,16,32;6144;4096",27,142.00,149.49,148.52,158.38
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RealDiv,"1,154880;1,1",8,8.12,8.20,8.20,8.28
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RealDiv,"1,154880;1,154880",8,7.74,8.29,7.85,11.32
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ReduceSum,"1,1;1",8,1.48,1.68,1.72,1.98
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ReduceSum,256;1,18,2.96,3.10,3.05,3.66
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ReduceSum,"32,8;1",54,4.60,8.05,9.11,11.28
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RepeatInterleave,256;256,18,15.28,17.12,16.18,21.42
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ReshapeAndCacheNdKernel,"1,1,512;1,1,64;1678,128,1,512;1678,128,1,64;1",8,2.20,2.47,2.48,2.72
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ReshapeAndCacheNdKernel,"3621,1,512;3621,1,64;1678,128,1,512;1678,128,1,64;3621",79,26.98,29.14,29.20,32.30
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ReshapeAndCacheNdKernel,"4096,1,512;4096,1,64;1678,128,1,512;1678,128,1,64;4096",553,28.44,31.02,31.04,34.64
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RmsNorm,"1,6144;6144",16,4.26,4.45,4.40,4.90
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RmsNorm,"1365,6144;6144",2,41.08,41.22,41.22,41.36
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RmsNorm,"256,2048;2048",640,10.78,19.13,19.18,26.34
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,RmsNorm,"256,6144;6144",63,10.18,16.01,11.56,27.34
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,ScatterNdUpdate,"214784,128;4096,1;4096,128",640,100.32,124.32,125.57,140.58
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,SelectV2,1365;;1365,1,3.22,3.22,3.22,3.22
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,SelectV2,1;1;1,8,1.80,2.14,2.18,2.50
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,SelectV2,1;;1,16,1.64,2.08,2.05,2.48
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,SelectV2,"256,1;;256,6144",18,26.26,26.98,26.85,30.12
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Slice,"202752,128;2;2",48,24.74,37.07,25.91,90.20
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Slice,"256,2624;2;2",1280,3.24,4.10,4.31,5.54
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Slice,"256,64,256;3;3",640,10.02,11.01,10.58,18.56
dp0_pp0_tp0_dcp0_ep0_rank0_prefill-20k,prefill,20k,0,0,0,0,Slice,"32,256;2;2",54,2.22,3.18,3.47,3.92
